Order Customer Id,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Total_Score,Customer_Segmentation
6677,2104,23,7876.5499995400005,4,1,1,411,6,Cant lose them
6678,1939,4,526.4199905199999,3,3,3,333,9,Recent Customers
6679,2355,6,1650.3399962400001,4,3,3,433,10,Loyal Customers
6680,1919,12,2777.18001938,2,2,2,222,6,Cant lose them
6681,2174,11,5926.280120560001,4,2,2,422,8,Promising
6682,2017,5,1210.79002374,3,3,3,333,9,Recent Customers
6683,1990,8,5419.5400621,3,2,2,322,7,Customers Needing Attention
6684,2181,14,4868.91002631,4,2,2,422,8,Promising
6685,1956,16,5838.6000822999995,3,1,2,312,6,Cant lose them
6686,2033,8,2122.32000366,3,2,3,323,8,Promising
6687,2000,3,1496.2700042000001,3,3,3,333,9,Recent Customers
6688,1894,28,9860.12003722,2,1,1,211,4,Lost
6689,2116,9,4128.220062259999,4,2,2,422,8,Promising
6690,1895,15,5243.180076229999,2,2,2,222,6,Cant lose them
6691,2519,16,6336.45990401,4,1,1,411,6,Cant lose them
6692,2088,20,8945.090072410001,4,1,1,411,6,Cant lose them
6693,1972,12,6893.86006929,3,2,1,321,6,Cant lose them
6694,2039,13,5088.0900268000005,3,2,2,322,7,Customers Needing Attention
6695,1894,11,4064.52999865,2,2,2,222,6,Cant lose them
6696,1981,34,15428.31002467,3,1,1,311,5,At Risk
6697,1897,15,6214.800007149999,2,2,1,221,5,At Risk
6698,2629,8,2049.61000462,4,2,3,423,9,Recent Customers
6699,2000,24,6981.1100198,3,1,1,311,5,At Risk
6700,2102,16,6308.53002864,4,1,1,411,6,Cant lose them
6701,2024,15,6627.59996106,3,2,1,321,6,Cant lose them
6702,2357,9,855.74001306,4,2,3,423,9,Recent Customers
6703,2217,7,5134.0000761,4,3,2,432,9,Recent Customers
6704,1887,14,5772.090000299999,2,2,2,222,6,Cant lose them
6705,2052,3,1033.0500185,3,3,3,333,9,Recent Customers
6706,2080,13,4853.27999856,4,2,2,422,8,Promising
6707,1927,28,14629.350044190001,3,1,1,311,5,At Risk
6708,2307,18,6430.74006615,4,1,1,411,6,Cant lose them
6709,2017,16,7515.39996692,3,1,1,311,5,At Risk
6710,1888,16,6933.78999003,2,1,1,211,4,Lost
6711,2190,15,3349.1200463600003,4,2,2,422,8,Promising
6712,2110,3,628.19000251,4,3,3,433,10,Loyal Customers
6713,2221,9,3418.3900718500004,4,2,2,422,8,Promising
6714,2148,7,3919.6600494000004,4,3,2,432,9,Recent Customers
6715,2474,8,1931.32997519,4,2,3,423,9,Recent Customers
6716,2020,17,5199.00008015,3,1,2,312,6,Cant lose them
6717,2531,6,1747.3900411,4,3,3,433,10,Loyal Customers
6718,1968,10,3613.9299886999997,3,2,2,322,7,Customers Needing Attention
6719,1904,14,6271.97004701,2,2,1,221,5,At Risk
6720,1910,14,4230.090027030001,2,2,2,222,6,Cant lose them
6721,1924,17,6408.73993693,2,1,1,211,4,Lost
6722,1901,15,4156.25001315,2,2,2,222,6,Cant lose them
6723,1898,11,4959.49996959,2,2,2,222,6,Cant lose them
6724,2306,21,8363.09011863,4,1,1,411,6,Cant lose them
6725,2098,29,7128.320096740001,4,1,1,411,6,Cant lose them
6726,1924,18,4958.590114469999,2,1,2,212,5,At Risk
6727,2162,24,13514.45005412,4,1,1,411,6,Cant lose them
6728,2547,9,2978.3600158800004,4,2,2,422,8,Promising
6729,1926,20,7784.260101,3,1,1,311,5,At Risk
6730,1997,25,11414.57018635,3,1,1,311,5,At Risk
6731,2096,15,8799.21007556,4,2,1,421,7,Customers Needing Attention
6732,1931,18,9350.280036919998,3,1,1,311,5,At Risk
6733,2391,4,2177.78006731,4,3,3,433,10,Loyal Customers
6734,2050,21,5901.98010252,3,1,2,312,6,Cant lose them
6735,1943,16,4327.75005736,3,1,2,312,6,Cant lose them
6736,1915,8,3613.4700244,2,2,2,222,6,Cant lose them
6737,2132,21,7207.240081739999,4,1,1,411,6,Cant lose them
6738,1960,21,8296.099973839999,3,1,1,311,5,At Risk
6739,1927,22,7991.32994135,3,1,1,311,5,At Risk
6740,1905,20,12501.18008087,2,1,1,211,4,Lost
6741,2429,4,1396.8600120400001,4,3,3,433,10,Loyal Customers
6742,1970,16,7589.69997756,3,1,1,311,5,At Risk
6743,2210,3,1077.960022,4,3,3,433,10,Loyal Customers
6744,2141,4,1452.4400252,4,3,3,433,10,Loyal Customers
6745,1959,6,3519.27993423,3,3,2,332,8,Promising
6746,1960,26,9537.240016509999,3,1,1,311,5,At Risk
6747,1922,18,5097.85006733,2,1,2,212,5,At Risk
6748,2053,7,3229.52999914,3,3,2,332,8,Promising
6749,2311,4,1671.480011,4,3,3,433,10,Loyal Customers
6750,1902,13,5243.16001888,2,2,2,222,6,Cant lose them
6751,2011,10,5187.81002058,3,2,2,322,7,Customers Needing Attention
6752,2022,16,5548.160003839999,3,1,2,312,6,Cant lose them
6753,1886,12,3738.2600326599995,2,2,2,222,6,Cant lose them
6754,1922,8,4837.4399417,2,2,2,222,6,Cant lose them
6755,1919,25,9221.22014261,2,1,1,211,4,Lost
6756,1953,22,5909.939994939999,3,1,2,312,6,Cant lose them
6757,1995,23,10488.90002491,3,1,1,311,5,At Risk
6758,1983,14,8781.010080990001,3,2,1,321,6,Cant lose them
6759,2303,24,9018.06999218,4,1,1,411,6,Cant lose them
6760,2034,9,5694.9900055,3,2,2,322,7,Customers Needing Attention
6761,2507,6,1460.90999994,4,3,3,433,10,Loyal Customers
6762,2035,3,3075.0099489,3,3,2,332,8,Promising
6763,2052,9,2023.6100388000002,3,2,3,323,8,Promising
6764,2047,11,7323.180042350001,3,2,1,321,6,Cant lose them
6765,1998,14,3162.3600117400006,3,2,2,322,7,Customers Needing Attention
6766,2145,5,2583.1500701000004,4,3,2,432,9,Recent Customers
6767,2298,23,8321.26010525,4,1,1,411,6,Cant lose them
6768,2020,18,10256.11013778,3,1,1,311,5,At Risk
6769,2281,10,3181.0200803900007,4,2,2,422,8,Promising
6770,2042,11,3138.4000399000006,3,2,2,322,7,Customers Needing Attention
6771,1943,6,1933.98004146,3,3,3,333,9,Recent Customers
6772,2366,9,3089.74001696,4,2,2,422,8,Promising
6773,1927,16,6207.5300102,3,1,1,311,5,At Risk
6774,1950,13,3488.94000236,3,2,2,322,7,Customers Needing Attention
6775,2108,12,5911.5699464,4,2,2,422,8,Promising
6776,2185,16,9707.2899784,4,1,1,411,6,Cant lose them
6777,1924,5,1113.30002586,2,3,3,233,8,Promising
6778,2121,9,5168.7600633,4,2,2,422,8,Promising
6779,1913,13,4157.62999758,2,2,2,222,6,Cant lose them
6780,1977,21,7718.34001523,3,1,1,311,5,At Risk
6781,2497,7,4971.6999512,4,3,2,432,9,Recent Customers
6782,1974,11,6361.459976499999,3,2,1,321,6,Cant lose them
6783,1945,10,3604.31000874,3,2,2,322,7,Customers Needing Attention
6784,2408,11,5408.909981039999,4,2,2,422,8,Promising
6785,2016,22,9383.08002842,3,1,1,311,5,At Risk
6786,1941,10,3860.00002704,3,2,2,322,7,Customers Needing Attention
6787,1889,17,6848.20004684,2,1,1,211,4,Lost
6788,2279,21,11188.69995898,4,1,1,411,6,Cant lose them
6789,1953,29,13100.7499691,3,1,1,311,5,At Risk
6790,1964,14,6204.83006504,3,2,1,321,6,Cant lose them
6791,1941,9,5223.9400026,3,2,2,322,7,Customers Needing Attention
6792,1954,10,2989.9500047,3,2,2,322,7,Customers Needing Attention
6793,1970,3,202.88000108,3,3,4,334,10,Loyal Customers
6794,2118,12,4053.43005744,4,2,2,422,8,Promising
6795,1993,11,5534.9200823,3,2,2,322,7,Customers Needing Attention
6796,1969,15,6205.32002642,3,2,1,321,6,Cant lose them
6797,1965,14,5503.76999716,3,2,2,322,7,Customers Needing Attention
6798,2095,8,1991.4000224099998,4,2,3,423,9,Recent Customers
6799,2040,11,3725.3099443300002,3,2,2,322,7,Customers Needing Attention
6800,1946,11,4578.110034789999,3,2,2,322,7,Customers Needing Attention
6801,2070,6,2545.08997754,3,3,3,333,9,Recent Customers
6802,1924,14,5821.96997075,2,2,2,222,6,Cant lose them
6803,2191,14,4525.969974170001,4,2,2,422,8,Promising
6804,1912,10,3581.14004884,2,2,2,222,6,Cant lose them
6805,2345,5,1499.76004977,4,3,3,433,10,Loyal Customers
6806,1896,25,9463.36006517,2,1,1,211,4,Lost
6807,2184,3,702.4600143600001,4,3,3,433,10,Loyal Customers
6808,2098,10,4140.400055,4,2,2,422,8,Promising
6809,2607,8,2632.5400466499996,4,2,2,422,8,Promising
6810,2035,20,9438.46016306,3,1,1,311,5,At Risk
6811,2398,9,1858.7300032800001,4,2,3,423,9,Recent Customers
6812,1893,25,14599.219963829997,2,1,1,211,4,Lost
6813,2430,18,8014.770099540001,4,1,1,411,6,Cant lose them
6814,2503,9,2812.19003289,4,2,2,422,8,Promising
6815,2145,12,5495.879993750001,4,2,2,422,8,Promising
6816,1973,17,5337.330127509999,3,1,2,312,6,Cant lose them
6817,1919,18,6339.92995853,2,1,1,211,4,Lost
6818,2195,20,7232.46997258,4,1,1,411,6,Cant lose them
6819,1960,17,6116.939979580001,3,1,1,311,5,At Risk
6820,1909,6,2117.06996516,2,3,3,233,8,Promising
6821,2067,4,1991.0,3,3,3,333,9,Recent Customers
6822,1968,13,6835.180103159999,3,2,1,321,6,Cant lose them
6823,2189,10,3434.13007732,4,2,2,422,8,Promising
6824,2225,6,1366.45001998,4,3,3,433,10,Loyal Customers
6825,2053,7,1475.36998374,3,3,3,333,9,Recent Customers
6826,2124,18,7508.15997293,4,1,1,411,6,Cant lose them
6827,2127,9,1921.7400244799999,4,2,3,423,9,Recent Customers
6828,2033,18,8676.189895659998,3,1,1,311,5,At Risk
6829,1892,19,7903.7301335600005,2,1,1,211,4,Lost
6830,1915,13,5057.95994206,2,2,2,222,6,Cant lose them
6831,1998,9,4701.0100784,3,2,2,322,7,Customers Needing Attention
6832,2722,1,1224.4999695,4,4,3,443,11,Champions
6833,2044,16,4975.85006126,3,1,2,312,6,Cant lose them
6834,2186,19,10625.640155740002,4,1,1,411,6,Cant lose them
6835,2417,9,3662.2200465,4,2,2,422,8,Promising
6836,1905,27,11233.49024196,2,1,1,211,4,Lost
6837,2134,6,2400.5400197400004,4,3,3,433,10,Loyal Customers
6838,2185,25,9928.44015658,4,1,1,411,6,Cant lose them
6839,2224,8,1952.07999392,4,2,3,423,9,Recent Customers
6840,2107,13,5423.30003376,4,2,2,422,8,Promising
6841,2348,2,1584.7800445000003,4,3,3,433,10,Loyal Customers
6842,1899,7,2096.8299865999998,2,3,3,233,8,Promising
6843,2070,10,3069.4100267,3,2,2,322,7,Customers Needing Attention
6844,2277,7,2814.1499979399996,4,3,2,432,9,Recent Customers
6845,2351,18,9184.52008063,4,1,1,411,6,Cant lose them
6846,2054,16,6253.20995477,3,1,1,311,5,At Risk
6847,2006,13,6292.16004198,3,2,1,321,6,Cant lose them
6848,2165,21,7042.25998282,4,1,1,411,6,Cant lose them
6849,2094,8,3573.3800660600004,4,2,2,422,8,Promising
6850,2506,17,6480.89995608,4,1,1,411,6,Cant lose them
6851,2143,6,997.61001206,4,3,3,433,10,Loyal Customers
6852,2082,8,2409.8799972799998,4,2,3,423,9,Recent Customers
6853,2034,13,7459.61992671,3,2,1,321,6,Cant lose them
6854,2196,23,11020.56993912,4,1,1,411,6,Cant lose them
6855,2443,5,739.5900040600001,4,3,3,433,10,Loyal Customers
6856,2859,1,704.0,4,4,3,443,11,Champions
6857,2456,9,2804.1900330400003,4,2,2,422,8,Promising
6858,2152,14,6904.3201143,4,2,1,421,7,Customers Needing Attention
6859,2261,19,8053.19002571,4,1,1,411,6,Cant lose them
6860,1931,11,4190.72000502,3,2,2,322,7,Customers Needing Attention
6861,2223,1,107.8899994,4,4,4,444,12,Champions
6862,1983,24,12170.27011184,3,1,1,311,5,At Risk
6863,2241,2,1051.480011,4,3,3,433,10,Loyal Customers
6864,2206,5,3014.8400192999998,4,3,2,432,9,Recent Customers
6865,1956,16,6993.640075360001,3,1,1,311,5,At Risk
6866,2474,8,1820.0899754,4,2,3,423,9,Recent Customers
6867,2243,11,4537.390003500001,4,2,2,422,8,Promising
6868,2284,11,3213.2199863700002,4,2,2,422,8,Promising
6869,2096,14,4306.65000879,4,2,2,422,8,Promising
6870,2175,11,6546.230052829999,4,2,1,421,7,Customers Needing Attention
6871,2070,13,7395.570053209998,3,2,1,321,6,Cant lose them
6872,2140,23,11733.10004242,4,1,1,411,6,Cant lose them
6873,1917,12,6462.96002212,2,2,1,221,5,At Risk
6874,1897,14,9568.1101228,2,2,1,221,5,At Risk
6875,2048,17,8522.359962520002,3,1,1,311,5,At Risk
6876,2358,12,9909.09997616,4,2,1,421,7,Customers Needing Attention
6877,2092,9,5203.819992479999,4,2,2,422,8,Promising
6878,1964,20,7983.620017639999,3,1,1,311,5,At Risk
6879,1922,17,8355.33002849,2,1,1,211,4,Lost
6880,2015,10,4558.52001182,3,2,2,322,7,Customers Needing Attention
6881,1891,14,4249.5500223,2,2,2,222,6,Cant lose them
6882,2218,7,4240.6500931,4,3,2,432,9,Recent Customers
6883,1955,22,7686.50013744,3,1,1,311,5,At Risk
6884,2377,4,1007.38002016,4,3,3,433,10,Loyal Customers
6885,2256,15,6041.70005448,4,2,1,421,7,Customers Needing Attention
6886,1964,17,7323.11001194,3,1,1,311,5,At Risk
6887,2057,17,8491.48997542,3,1,1,311,5,At Risk
6888,1895,10,4118.89007176,2,2,2,222,6,Cant lose them
6889,2143,9,3596.54993432,4,2,2,422,8,Promising
6890,2430,14,5166.5701068,4,2,2,422,8,Promising
6891,1916,10,2488.15003966,2,2,3,223,7,Customers Needing Attention
6892,1935,15,7404.560146659999,3,2,1,321,6,Cant lose them
6893,1921,25,15008.200084699998,2,1,1,211,4,Lost
6894,2056,13,5844.79010782,3,2,2,322,7,Customers Needing Attention
6895,2292,2,325.1500092,4,3,3,433,10,Loyal Customers
6896,1988,12,3592.79000087,3,2,2,322,7,Customers Needing Attention
6897,2163,16,3988.2600248699996,4,1,2,412,7,Customers Needing Attention
6898,2217,28,11777.27016444,4,1,1,411,6,Cant lose them
6899,1927,9,6635.1000515999995,3,2,1,321,6,Cant lose them
6900,1963,14,8563.809982199999,3,2,1,321,6,Cant lose them
6901,2377,8,2137.2600058900002,4,2,3,423,9,Recent Customers
6902,2014,13,5725.6800345599995,3,2,2,322,7,Customers Needing Attention
6903,2084,15,4430.5100363500005,4,2,2,422,8,Promising
6904,1899,21,5777.7300223600005,2,1,2,212,5,At Risk
6905,1992,12,2750.0400427500003,3,2,2,322,7,Customers Needing Attention
6906,1932,16,10797.05012512,3,1,1,311,5,At Risk
6907,2089,24,11240.23001078,4,1,1,411,6,Cant lose them
6908,1932,9,5221.59010329,3,2,2,322,7,Customers Needing Attention
6909,2026,21,10886.8300783,3,1,1,311,5,At Risk
6910,2047,14,8065.140028009999,3,2,1,321,6,Cant lose them
6911,2204,7,3129.98999806,4,3,2,432,9,Recent Customers
6912,2443,11,3607.6000175300005,4,2,2,422,8,Promising
6913,2017,20,6792.41008416,3,1,1,311,5,At Risk
6914,1949,10,3025.92002092,3,2,2,322,7,Customers Needing Attention
6915,2128,25,9779.590093610002,4,1,1,411,6,Cant lose them
6916,1922,8,2243.5800094,2,2,3,223,7,Customers Needing Attention
6917,1891,14,3999.2800826200005,2,2,2,222,6,Cant lose them
6918,2056,9,6234.8600389,3,2,1,321,6,Cant lose them
6919,2177,13,4989.23006426,4,2,2,422,8,Promising
6920,2004,8,5595.5099338,3,2,2,322,7,Customers Needing Attention
6921,2005,14,3972.41001892,3,2,2,322,7,Customers Needing Attention
6922,1920,10,5069.90000866,2,2,2,222,6,Cant lose them
6923,2008,15,4403.25004971,3,2,2,322,7,Customers Needing Attention
6924,1921,10,5589.20004296,2,2,2,222,6,Cant lose them
6925,2163,15,6503.17003649,4,2,1,421,7,Customers Needing Attention
6926,2005,21,7657.650184729999,3,1,1,311,5,At Risk
6927,1888,15,6564.00016012,2,2,1,221,5,At Risk
6928,2209,17,7635.1800844,4,1,1,411,6,Cant lose them
6929,2055,15,6969.250011460001,3,2,1,321,6,Cant lose them
6930,2152,22,10317.060081750002,4,1,1,411,6,Cant lose them
6931,2149,10,2912.9200439600004,4,2,2,422,8,Promising
6932,2114,22,7837.22000888,4,1,1,411,6,Cant lose them
6933,2013,11,3015.41999787,3,2,2,322,7,Customers Needing Attention
6934,2174,11,7957.37995904,4,2,1,421,7,Customers Needing Attention
6935,2159,18,4882.9800605400005,4,1,2,412,7,Customers Needing Attention
6936,2349,14,6269.730064259998,4,2,1,421,7,Customers Needing Attention
6937,2363,13,4900.26006305,4,2,2,422,8,Promising
6938,1887,4,1218.8700256,2,3,3,233,8,Promising
6939,2052,21,6010.020110710001,3,1,1,311,5,At Risk
6940,2107,13,6983.499923869999,4,2,1,421,7,Customers Needing Attention
6941,2162,7,4738.2799078,4,3,2,432,9,Recent Customers
6942,1947,23,9190.87004476,3,1,1,311,5,At Risk
6943,1926,4,3963.3400268999994,3,3,2,332,8,Promising
6944,2093,10,5493.58014285,4,2,2,422,8,Promising
6945,1952,6,2841.879982,3,3,2,332,8,Promising
6946,2582,15,8223.6500527,4,2,1,421,7,Customers Needing Attention
6947,2191,16,7610.30998441,4,1,1,411,6,Cant lose them
6948,2387,25,15306.230224730001,4,1,1,411,6,Cant lose them
6949,2320,11,6395.050033789999,4,2,1,421,7,Customers Needing Attention
6950,1887,40,16785.060230050003,2,1,1,211,4,Lost
6951,1963,14,5321.45999574,3,2,2,322,7,Customers Needing Attention
6952,1901,16,5467.47005645,2,1,2,212,5,At Risk
6953,1930,30,13400.78005643,3,1,1,311,5,At Risk
6954,1988,17,7960.43999458,3,1,1,311,5,At Risk
6955,2507,8,2746.660019,4,2,2,422,8,Promising
6956,1988,13,5938.669964499999,3,2,2,322,7,Customers Needing Attention
6957,1985,16,7846.700073460001,3,1,1,311,5,At Risk
6958,1908,13,4637.63010004,2,2,2,222,6,Cant lose them
6959,1894,26,14519.320144899999,2,1,1,211,4,Lost
6960,2211,15,5520.63011718,4,2,2,422,8,Promising
6961,1951,22,6857.919997999999,3,1,1,311,5,At Risk
6962,2005,13,7340.4399113399995,3,2,1,321,6,Cant lose them
6963,2308,9,5497.480011,4,2,2,422,8,Promising
6964,2163,14,5592.8700146,4,2,2,422,8,Promising
6965,1983,15,5775.210067599999,3,2,2,322,7,Customers Needing Attention
6966,2004,1,47.47999954,3,4,4,344,11,Champions
6967,1993,5,1582.2900542,3,3,3,333,9,Recent Customers
6968,1908,19,5027.18001958,2,1,2,212,5,At Risk
6969,2054,24,8600.31011494,3,1,1,311,5,At Risk
6970,1999,26,11820.47012694,3,1,1,311,5,At Risk
6971,1907,5,1175.61000058,2,3,3,233,8,Promising
6972,2072,7,3369.0799865999998,3,3,2,332,8,Promising
6973,2039,18,8208.21015537,3,1,1,311,5,At Risk
6974,1961,8,2487.8200111,3,2,3,323,8,Promising
6975,1902,20,7399.8600351800005,2,1,1,211,4,Lost
6976,1987,11,4488.409976960001,3,2,2,322,7,Customers Needing Attention
6977,2041,29,13646.19999677,3,1,1,311,5,At Risk
6978,1900,13,4853.77000963,2,2,2,222,6,Cant lose them
6979,2043,18,6392.26001318,3,1,1,311,5,At Risk
6980,1909,14,5303.9700797000005,2,2,2,222,6,Cant lose them
6981,1903,17,7602.2700044,2,1,1,211,4,Lost
6982,1986,12,3684.4000206200003,3,2,2,322,7,Customers Needing Attention
6983,2052,15,6257.810123359999,3,2,1,321,6,Cant lose them
6984,2010,7,2929.7799986000005,3,3,2,332,8,Promising
6985,1933,14,3282.2099764900004,3,2,2,322,7,Customers Needing Attention
6986,2191,19,7593.75011824,4,1,1,411,6,Cant lose them
6987,2156,13,5189.04999094,4,2,2,422,8,Promising
6988,1968,14,6051.5001258699995,3,2,1,321,6,Cant lose them
6989,2104,3,1034.90998832,4,3,3,433,10,Loyal Customers
6990,1959,18,6758.18008792,3,1,1,311,5,At Risk
6991,2104,9,1560.00000571,4,2,3,423,9,Recent Customers
6992,2036,24,6292.74009358,3,1,1,311,5,At Risk
6993,2020,10,2194.749977,3,2,3,323,8,Promising
6994,2361,7,2948.01000965,4,3,2,432,9,Recent Customers
6995,1987,15,8324.0501019,3,2,1,321,6,Cant lose them
6996,2193,15,3857.80001398,4,2,2,422,8,Promising
6997,1977,12,3679.1599959200003,3,2,2,322,7,Customers Needing Attention
6998,1896,13,5820.479969409999,2,2,2,222,6,Cant lose them
6999,1890,17,8483.07003786,2,1,1,211,4,Lost
7000,1914,21,6647.710056349999,2,1,1,211,4,Lost
7001,2028,29,15880.790147140002,3,1,1,311,5,At Risk
7002,1972,7,1159.55000676,3,3,3,333,9,Recent Customers
7003,1984,9,2389.08997348,3,2,3,323,8,Promising
7004,1900,6,2216.84003456,2,3,3,233,8,Promising
7005,1996,26,11146.709956730001,3,1,1,311,5,At Risk
7006,1895,19,11933.38999564,2,1,1,211,4,Lost
7007,1904,12,5690.9299626600005,2,2,2,222,6,Cant lose them
7008,2345,5,2812.7000579,4,3,2,432,9,Recent Customers
7009,2030,10,4382.69996314,3,2,2,322,7,Customers Needing Attention
7010,2126,21,8306.25996459,4,1,1,411,6,Cant lose them
7012,1944,11,4196.80001428,3,2,2,322,7,Customers Needing Attention
7013,1892,23,11823.08008986,2,1,1,211,4,Lost
7014,2094,3,690.38000104,4,3,3,433,10,Loyal Customers
7015,2102,15,8128.010085959999,4,2,1,421,7,Customers Needing Attention
7016,2044,25,7195.11003267,3,1,1,311,5,At Risk
7017,2186,14,3923.63000888,4,2,2,422,8,Promising
7018,1958,9,5460.830093500001,3,2,2,322,7,Customers Needing Attention
7019,1891,19,7242.65008953,2,1,1,211,4,Lost
7020,1932,18,8111.13003153,3,1,1,311,5,At Risk
7021,2205,14,6173.7599758999995,4,2,1,421,7,Customers Needing Attention
7022,1907,18,7120.210121140001,2,1,1,211,4,Lost
7023,2246,5,1595.7400055,4,3,3,433,10,Loyal Customers
7024,1967,20,5190.18014153,3,1,2,312,6,Cant lose them
7025,2077,4,1690.4599914,4,3,3,433,10,Loyal Customers
7026,2587,7,2988.92001316,4,3,2,432,9,Recent Customers
7027,1906,13,4344.7300337199995,2,2,2,222,6,Cant lose them
7028,2111,20,12544.98995157,4,1,1,411,6,Cant lose them
7029,1947,16,6318.789955419999,3,1,1,311,5,At Risk
7030,1983,14,4568.13005444,3,2,2,322,7,Customers Needing Attention
7031,1933,14,5801.880107700001,3,2,2,322,7,Customers Needing Attention
7032,1938,7,4865.35011272,3,3,2,332,8,Promising
7033,2060,3,1580.8700182,3,3,3,333,9,Recent Customers
7034,2715,8,4225.16003406,4,2,2,422,8,Promising
7035,2243,10,4108.9400025800005,4,2,2,422,8,Promising
7036,1976,15,7504.810104759999,3,2,1,321,6,Cant lose them
7037,1913,9,3741.00003038,2,2,2,222,6,Cant lose them
7038,1990,17,7711.8101616,3,1,1,311,5,At Risk
7039,2149,13,3668.9600085800002,4,2,2,422,8,Promising
7040,1971,16,5892.04008468,3,1,2,312,6,Cant lose them
7041,2276,20,7383.68002669,4,1,1,411,6,Cant lose them
7042,2011,21,13806.87997845,3,1,1,311,5,At Risk
7043,1890,23,8311.410080369998,2,1,1,211,4,Lost
7044,2242,8,2333.2900234999997,4,2,3,423,9,Recent Customers
7045,2146,9,2539.3299961700004,4,2,3,423,9,Recent Customers
7046,2424,8,2753.29995557,4,2,2,422,8,Promising
7047,2066,12,3620.89007944,3,2,2,322,7,Customers Needing Attention
7048,2324,11,5438.03000676,4,2,2,422,8,Promising
7049,2059,13,4653.79009234,3,2,2,322,7,Customers Needing Attention
7050,1906,29,9526.539970749998,2,1,1,211,4,Lost
7051,2215,9,3439.09004223,4,2,2,422,8,Promising
7052,2201,17,8403.270024540001,4,1,1,411,6,Cant lose them
7053,1970,12,4656.28998194,3,2,2,322,7,Customers Needing Attention
7054,1991,19,9327.38002396,3,1,1,311,5,At Risk
7055,2288,2,252.1800003,4,3,4,434,11,Champions
7056,2081,14,4732.61002357,4,2,2,422,8,Promising
7057,2587,11,5529.03994764,4,2,2,422,8,Promising
7058,2110,5,2975.1200105000003,4,3,2,432,9,Recent Customers
7059,2103,12,4044.46997282,4,2,2,422,8,Promising
7060,2064,29,12256.56005856,3,1,1,311,5,At Risk
7061,2162,13,6764.340057199999,4,2,1,421,7,Customers Needing Attention
